Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),182.06,0.00,458.86,,,,,,188.62,,231.78,238.60,253.79,50.21
Active Decode Throughput Per User (tokens/sec/user),47.72,0.00,184.21,,,,,,48.27,,58.82,61.16,71.63,11.77
Active Prefill Throughput (tokens/sec),2487.11,27.37,4571.75,,,,,,2725.56,,3814.22,3878.85,4571.75,1190.09
Active Prefill Throughput Per User (tokens/sec/user),2338.83,27.37,3878.85,,,,,,2440.04,,3749.56,3814.22,3878.85,1136.27
Active Total Throughput (tokens/sec),455.54,55.58,4665.91,,,,,,191.31,,224.58,3082.98,3955.67,858.13
Credit-to-Start Latency (ms),1.53,0.49,4.58,76.65,0.58,0.76,0.86,1.01,1.26,1.65,2.13,4.03,4.44,0.92
Decode Duration (ms),10946.64,5257.27,21608.49,547331.94,5564.23,6484.73,7909.69,9153.89,10584.83,12711.94,14225.22,15149.72,20241.23,3011.85
E2E Output Token Throughput (tokens/sec/user),46.73,36.61,57.02,2336.64,37.98,40.42,41.57,43.73,46.03,50.30,52.11,55.03,56.76,4.48
Effective Concurrency,3.91,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.43
Effective Decode Concurrency,3.79,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.55
Effective Decode Throughput (tokens/sec),181.88,0.00,458.86,,,,,,188.60,,231.78,238.60,253.79,50.50
Effective Decode Throughput Per User (tokens/sec/user),47.68,0.00,184.21,,,,,,48.23,,58.82,61.16,71.63,11.85
Effective Latency (CO-aware) (ms),11303.50,5708.76,22393.00,565174.77,6016.83,6840.80,8158.57,9505.54,10926.65,13058.01,14422.68,15616.35,20861.37,3064.28
Effective Prefill Concurrency,0.12,0.00,4.00,,,,,,0.00,,1.00,1.00,2.00,0.37
Effective Prefill Throughput (tokens/sec),273.64,0.00,4571.75,,,,,,0.00,,76.01,2950.41,3814.22,872.66
Effective Prefill Throughput Per User (tokens/sec/user),257.33,0.00,3878.85,,,,,,0.00,,75.38,2656.68,3814.22,823.21
