Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),196.23,0.00,355.48,,,,,,238.89,,310.86,312.94,317.79,112.32
Active Decode Throughput Per User (tokens/sec/user),6.28,0.00,15.35,,,,,,6.48,,7.21,7.71,7.88,1.37
Active Prefill Throughput (tokens/sec),10.46,0.13,557.10,,,,,,0.28,,0.28,0.28,557.10,74.52
Active Prefill Throughput Per User (tokens/sec/user),0.34,0.13,11.72,,,,,,0.14,,0.14,0.14,11.14,1.48
Active Total Throughput (tokens/sec),199.11,5.87,557.10,,,,,,244.05,,295.22,295.22,295.22,111.60
Credit-to-Start Latency (ms),4.68,1.49,9.41,234.18,1.54,2.01,2.54,2.76,4.66,5.82,7.86,8.44,9.36,2.03
Decode Duration (ms),80627.29,40389.53,125455.18,4031364.59,42280.04,47344.84,53815.70,65634.61,81124.52,95751.92,105766.12,112586.10,122257.40,20252.05
E2E Output Token Throughput (tokens/sec/user),5.97,3.30,7.52,298.64,3.41,5.00,5.40,5.57,6.03,6.53,6.80,7.01,7.30,0.77
Effective Concurrency,33.09,0.00,50.00,,,,,,40.00,,50.00,50.00,50.00,18.16
Effective Decode Concurrency,31.89,0.00,48.00,,,,,,40.00,,48.00,48.00,48.00,17.58
Effective Decode Throughput (tokens/sec),194.71,0.00,355.48,,,,,,237.34,,310.86,312.93,317.79,113.20
Effective Decode Throughput Per User (tokens/sec/user),6.23,0.00,15.35,,,,,,6.48,,7.21,7.71,7.88,1.47
Effective Latency (CO-aware) (ms),83684.81,41365.13,126427.66,4184240.70,43253.99,48319.18,56713.69,69300.88,83533.34,98186.35,107330.87,115749.16,123231.56,20392.36
Effective Prefill Concurrency,1.21,0.00,50.00,,,,,,0.00,,2.00,2.00,2.00,4.40
Effective Prefill Throughput (tokens/sec),4.39,0.00,557.10,,,,,,0.00,,0.28,0.28,0.28,48.54
