Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Request Latency (ms),18729.99,14757.42,20997.62,56189.97,14870.97,15325.18,15892.93,17596.18,20434.93,20716.27,20885.08,20941.35,20986.36,2818.41
Time to First Token (ms),590.98,590.81,591.07,1772.93,590.82,590.84,590.86,590.93,591.04,591.06,591.07,591.07,591.07,0.12
Time to Second Token (ms),286.35,286.30,286.42,859.04,286.30,286.30,286.30,286.31,286.33,286.37,286.40,286.41,286.41,0.05
Tokens In Flight (tokens),226.43,0.00,393.09,,,,,,254.09,,344.22,360.51,384.94,96.90

Metric,Value
Benchmark Duration (sec),21.00
Input Token Throughput (tokens/sec),2.29
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),21.71
Request Count,3.00
Request Throughput (requests/sec),0.14
Total Input Sequence Length (tokens),48.00
Total Output Sequence Length (tokens),456.00
Total Reasoning Tokens (tokens),456.00
Total Token Throughput (tokens/sec),24.00
