Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),267.06,0.00,503.41,,,,,,287.08,,314.62,323.26,351.51,64.63
Active Decode Throughput Per User (tokens/sec/user),35.51,0.00,203.90,,,,,,36.33,,40.07,42.81,71.49,9.57
Active Prefill Throughput (tokens/sec),2329.63,30.92,4293.29,,,,,,2773.69,,3750.34,3777.55,4293.29,1323.74
Active Prefill Throughput Per User (tokens/sec/user),2203.01,30.92,3777.55,,,,,,2722.58,,3531.80,3750.34,3777.55,1276.38
Active Total Throughput (tokens/sec),635.53,40.59,4491.17,,,,,,276.39,,2294.61,3564.23,4002.59,988.33
Credit-to-Start Latency (ms),6.00,1.13,26.74,300.12,1.17,1.25,1.38,1.49,2.12,4.15,20.52,21.76,25.67,7.57
Decode Duration (ms),14502.02,3828.41,30870.41,725100.98,4309.45,6831.28,8414.74,11256.82,14834.20,17348.80,20225.30,24078.86,28306.66,5280.38
E2E Output Token Throughput (tokens/sec/user),34.77,25.54,43.30,1738.56,27.70,30.81,31.08,32.32,33.93,36.52,39.74,41.54,43.07,3.53
Effective Concurrency,7.80,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,0.98
Effective Decode Concurrency,7.61,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.08
Effective Decode Throughput (tokens/sec),266.72,0.00,503.41,,,,,,287.06,,314.61,323.26,351.51,65.30
Effective Decode Throughput Per User (tokens/sec/user),35.47,0.00,203.90,,,,,,36.32,,40.07,42.81,71.49,9.65
Effective Latency (CO-aware) (ms),14860.91,4467.14,31097.67,743045.71,4775.73,7071.78,8836.76,11473.01,15144.95,17602.19,20455.62,24432.00,28635.91,5265.92
Effective Prefill Concurrency,0.18,0.00,8.00,,,,,,0.00,,1.00,1.00,2.00,0.53
Effective Prefill Throughput (tokens/sec),368.77,0.00,4293.29,,,,,,0.00,,2058.94,3326.75,3777.55,1000.24
Effective Prefill Throughput Per User (tokens/sec/user),348.72,0.00,3777.55,,,,,,0.00,,1858.31,3137.42,3750.34,951.06
Effective Total Throughput (tokens/sec),635.48,0.00,4491.17,,,,,,276.39,,2294.61,3564.23,4002.59,988.31
