Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),344.39,0.00,847.23,,,,,,365.91,,494.98,508.89,700.23,142.37
Active Decode Throughput Per User (tokens/sec/user),39.93,0.00,209.18,,,,,,30.72,,84.19,94.45,104.25,22.85
Active Prefill Throughput (tokens/sec),785.61,23.71,2135.19,,,,,,823.13,,1450.87,1644.58,2135.19,552.76
Active Prefill Throughput Per User (tokens/sec/user),455.28,23.71,1038.56,,,,,,530.77,,823.54,946.47,959.69,278.55
Active Total Throughput (tokens/sec),615.50,40.46,2501.70,,,,,,468.07,,1470.07,1770.05,2370.98,539.92
Credit-to-Start Latency (ms),3.06,0.72,15.81,152.98,0.86,1.13,1.21,1.39,2.03,2.87,6.32,9.11,15.47,3.20
Decode Duration (ms),5112.10,182.63,13382.46,255604.82,246.80,809.80,1121.69,2721.56,5003.09,7287.77,9040.77,9399.76,12775.91,3030.91
E2E Output Token Throughput (tokens/sec/user),27.87,10.94,44.18,1393.54,15.54,21.52,23.74,25.24,27.58,29.79,31.81,35.77,44.11,5.16
Effective Concurrency,11.96,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,5.75
Effective Decode Concurrency,11.25,0.00,16.00,,,,,,14.00,,16.00,16.00,16.00,5.55
Effective Decode Throughput (tokens/sec),342.11,0.00,847.23,,,,,,364.51,,494.16,508.89,700.23,144.62
Effective Decode Throughput Per User (tokens/sec/user),39.67,0.00,209.18,,,,,,30.68,,83.88,94.45,104.25,23.00
Effective Latency (CO-aware) (ms),5437.00,586.44,13785.89,271849.91,613.67,1203.98,1496.48,3099.90,5353.34,7635.69,9333.49,9674.35,13141.41,3024.70
Effective Prefill Concurrency,0.71,0.00,16.00,,,,,,0.00,,2.00,3.00,15.00,1.82
Effective Prefill Throughput (tokens/sec),273.25,0.00,2135.19,,,,,,0.00,,1103.65,1388.81,2017.74,496.26
Effective Prefill Throughput Per User (tokens/sec/user),158.36,0.00,1038.56,,,,,,0.00,,655.17,725.44,946.47,272.04
