Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),11.43,0.00,25.60,,,,,,8.05,,16.89,17.00,17.09,5.02
Active Decode Throughput Per User (tokens/sec/user),7.39,0.00,15.94,,,,,,7.98,,8.44,8.50,8.54,1.50
Active Prefill Throughput (tokens/sec),264.31,22.14,347.22,,,,,,347.22,,347.22,347.22,347.22,132.42
Active Prefill Throughput Per User (tokens/sec/user),256.88,22.14,347.22,,,,,,347.22,,347.22,347.22,347.22,144.29
Active Total Throughput (tokens/sec),14.82,6.89,355.37,,,,,,15.04,,16.19,16.19,52.82,33.47
Credit-to-Start Latency (ms),1.76,1.31,2.62,5.29,1.31,1.31,1.32,1.34,1.36,1.99,2.37,2.49,2.59,0.60
Decode Duration (ms),79956.12,60079.82,98107.02,239868.36,60511.85,62239.99,64400.16,70880.67,81681.52,89894.27,94821.92,96464.47,97778.51,15572.41
E2E Output Token Throughput (tokens/sec/user),7.63,6.80,8.11,22.88,6.82,6.91,7.03,7.39,7.98,8.04,8.08,8.09,8.10,0.59
Effective Concurrency,1.51,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.50
Effective Decode Concurrency,1.50,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.51
Effective Decode Throughput (tokens/sec),11.39,0.00,25.60,,,,,,8.05,,16.89,17.00,17.09,5.06
Effective Decode Throughput Per User (tokens/sec/user),7.37,0.00,15.94,,,,,,7.97,,8.44,8.50,8.54,1.56
Effective Latency (CO-aware) (ms),80848.37,60667.95,99607.26,242545.11,61099.99,62828.15,64988.34,71468.92,82269.89,90938.58,96139.79,97873.52,99260.51,15928.65
Effective Prefill Concurrency,0.02,0.00,2.00,,,,,,0.00,,0.00,0.00,1.00,0.15
Effective Prefill Throughput (tokens/sec),3.44,0.00,347.22,,,,,,0.00,,0.00,0.00,52.82,33.54
Effective Prefill Throughput Per User (tokens/sec/user),3.34,0.00,347.22,,,,,,0.00,,0.00,0.00,26.41,33.43
Effective Total Throughput (tokens/sec),14.82,0.00,355.37,,,,,,15.04,,16.19,16.19,52.82,33.47
