Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),91.02,0.00,215.07,,,,,,88.75,,105.09,109.46,120.58,11.69
Active Decode Throughput Per User (tokens/sec/user),91.02,0.00,215.07,,,,,,88.75,,105.09,109.46,120.58,11.69
Active Prefill Throughput (tokens/sec),2633.00,179.80,3314.56,,,,,,2839.14,,3314.56,3314.56,3314.56,1092.37
Active Prefill Throughput Per User (tokens/sec/user),2633.00,179.80,3314.56,,,,,,2839.14,,3314.56,3314.56,3314.56,1092.37
Active Total Throughput (tokens/sec),191.69,89.92,3314.56,,,,,,91.01,,92.57,92.57,3314.56,541.30
Credit-to-Start Latency (ms),1.76,1.28,2.30,5.29,1.29,1.32,1.36,1.49,1.71,2.01,2.19,2.24,2.29,0.42
Decode Duration (ms),5339.31,3219.28,7484.02,16017.92,3261.18,3428.81,3638.34,4266.95,5314.62,6399.32,7050.14,7267.08,7440.64,1741.16
E2E Output Token Throughput (tokens/sec/user),87.09,84.74,88.80,261.28,84.80,85.04,85.34,86.24,87.73,88.27,88.59,88.70,88.78,1.72
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.03
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.20
Effective Decode Throughput (tokens/sec),87.35,0.00,215.07,,,,,,88.27,,104.78,109.27,120.58,21.26
Effective Decode Throughput Per User (tokens/sec/user),87.35,0.00,215.07,,,,,,88.27,,104.78,109.27,120.58,21.26
Effective Latency (CO-aware) (ms),5561.23,3471.66,7591.41,16683.68,3514.64,3686.55,3901.45,4546.13,5620.61,6606.01,7197.25,7394.33,7551.99,1682.41
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.19
Effective Prefill Throughput (tokens/sec),104.19,0.00,3314.56,,,,,,0.00,,0.00,0.00,3314.56,557.40
Effective Prefill Throughput Per User (tokens/sec/user),104.19,0.00,3314.56,,,,,,0.00,,0.00,0.00,3314.56,557.40
