Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),354.19,0.00,820.10,,,,,,399.95,,495.08,508.31,565.93,145.82
Active Decode Throughput Per User (tokens/sec/user),40.15,0.00,196.21,,,,,,30.61,,84.61,94.09,102.29,22.67
Active Prefill Throughput (tokens/sec),573.76,16.42,2735.97,,,,,,371.72,,1163.71,1346.56,2735.97,607.61
Active Prefill Throughput Per User (tokens/sec/user),378.05,16.42,1080.75,,,,,,348.28,,911.99,963.01,998.28,325.73
Active Total Throughput (tokens/sec),561.78,51.42,3124.60,,,,,,465.24,,1305.57,1497.54,3124.60,506.24
Credit-to-Start Latency (ms),6.48,0.71,49.53,324.17,0.76,1.06,1.11,1.36,2.15,5.13,21.07,26.61,39.47,9.82
Decode Duration (ms),5792.47,138.38,20718.52,289623.39,261.92,724.82,1324.27,2700.03,5173.22,7895.76,10202.96,12827.30,18325.82,4198.87
E2E Output Token Throughput (tokens/sec/user),28.65,16.33,49.93,1432.39,19.52,24.61,25.42,26.39,27.73,29.52,32.47,34.98,47.09,4.79
Effective Concurrency,12.23,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,5.89
Effective Decode Concurrency,11.59,0.00,16.00,,,,,,15.00,,16.00,16.00,16.00,5.72
Effective Decode Throughput (tokens/sec),352.40,0.00,820.10,,,,,,399.95,,494.68,508.31,565.93,147.61
Effective Decode Throughput Per User (tokens/sec/user),39.95,0.00,196.21,,,,,,30.55,,84.61,94.09,102.29,22.80
Effective Latency (CO-aware) (ms),6120.23,454.03,21033.06,306011.61,576.65,985.30,1757.82,3029.82,5491.14,8134.90,10496.42,13161.28,18641.30,4200.25
Effective Prefill Concurrency,0.64,0.00,16.00,,,,,,0.00,,2.00,2.00,11.00,1.64
Effective Prefill Throughput (tokens/sec),209.21,0.00,2735.97,,,,,,0.00,,882.27,1100.49,2735.97,459.22
