Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),13.08,0.00,40.65,,,,,,8.38,,28.72,28.82,28.91,9.04
Active Decode Throughput Per User (tokens/sec/user),8.14,0.00,16.82,,,,,,8.37,,9.57,9.61,9.64,1.69
Active Prefill Throughput (tokens/sec),64.31,16.50,64.32,,,,,,64.32,,64.32,64.32,64.32,0.48
Active Prefill Throughput Per User (tokens/sec/user),21.44,16.50,23.91,,,,,,21.44,,21.44,21.44,21.44,0.05
Active Total Throughput (tokens/sec),13.44,7.81,64.32,,,,,,7.81,,26.92,26.92,26.92,9.52
Credit-to-Start Latency (ms),1.63,1.53,1.69,4.90,1.53,1.54,1.56,1.60,1.68,1.69,1.69,1.69,1.69,0.07
Decode Duration (ms),43940.87,23325.15,84884.09,131822.61,23330.92,23353.97,23382.80,23469.26,23613.36,54248.73,72629.95,78757.02,83658.68,28951.47
E2E Output Token Throughput (tokens/sec/user),8.84,7.79,10.69,26.51,7.79,7.81,7.84,7.91,8.02,9.36,10.16,10.43,10.64,1.32
Effective Concurrency,1.56,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.90
Effective Decode Concurrency,1.54,0.00,3.00,,,,,,1.00,,3.00,3.00,3.00,0.90
Effective Decode Throughput (tokens/sec),12.99,0.00,40.65,,,,,,8.38,,28.72,28.82,28.91,9.07
Effective Decode Throughput Per User (tokens/sec/user),8.08,0.00,16.82,,,,,,8.37,,9.57,9.61,9.64,1.82
Effective Latency (CO-aware) (ms),44643.18,23933.04,85775.21,133929.54,23938.81,23961.87,23990.69,24077.17,24221.29,54998.25,73464.43,79619.82,84544.13,29084.98
Effective Prefill Concurrency,0.02,0.00,3.00,,,,,,0.00,,0.00,0.00,0.00,0.25
Effective Prefill Throughput (tokens/sec),0.45,0.00,64.32,,,,,,0.00,,0.00,0.00,0.00,5.39
Effective Prefill Throughput Per User (tokens/sec/user),0.15,0.00,23.91,,,,,,0.00,,0.00,0.00,0.00,1.80
