Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),23.39,0.00,38.35,,,,,,27.51,,28.02,28.07,32.97,6.51
Active Decode Throughput Per User (tokens/sec/user),9.17,0.00,18.33,,,,,,9.22,,9.34,9.36,10.99,0.32
Active Prefill Throughput (tokens/sec),54.07,19.15,54.08,,,,,,54.08,,54.08,54.08,54.08,0.55
Active Prefill Throughput Per User (tokens/sec/user),18.03,18.03,19.72,,,,,,18.03,,18.03,18.03,18.03,0.02
Active Total Throughput (tokens/sec),24.74,8.68,54.08,,,,,,27.79,,27.79,27.79,54.08,8.94
Credit-to-Start Latency (ms),1.41,1.22,1.55,4.23,1.22,1.24,1.27,1.34,1.46,1.51,1.53,1.54,1.55,0.14
Decode Duration (ms),16398.93,12540.36,19365.95,49196.79,12635.37,13015.38,13490.39,14915.42,17290.48,18328.21,18950.85,19158.40,19324.44,2856.96
E2E Output Token Throughput (tokens/sec/user),8.83,8.34,9.13,26.49,8.36,8.41,8.48,8.68,9.01,9.07,9.11,9.12,9.13,0.35
Effective Concurrency,2.56,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.67
Effective Decode Concurrency,2.43,0.00,3.00,,,,,,3.00,,3.00,3.00,3.00,0.84
Effective Decode Throughput (tokens/sec),22.36,0.00,38.35,,,,,,27.49,,28.02,28.07,32.97,7.97
Effective Decode Throughput Per User (tokens/sec/user),8.76,0.00,18.33,,,,,,9.21,,9.34,9.36,10.99,1.91
Effective Latency (CO-aware) (ms),17287.92,13429.34,20254.89,51863.76,13524.34,13904.36,14379.38,15804.43,18179.52,19217.21,19839.82,20047.36,20213.39,2856.95
Effective Prefill Concurrency,0.13,0.00,3.00,,,,,,0.00,,0.00,0.00,3.00,0.61
Effective Prefill Throughput (tokens/sec),2.37,0.00,54.08,,,,,,0.00,,0.00,0.00,54.08,11.07
Effective Prefill Throughput Per User (tokens/sec/user),0.79,0.00,19.72,,,,,,0.00,,0.00,0.00,18.03,3.69
Effective Total Throughput (tokens/sec),24.73,0.00,54.08,,,,,,27.79,,27.79,27.79,54.08,8.94
