Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),91.43,0.00,245.53,,,,,,96.97,,101.17,102.56,105.52,18.77
Active Decode Throughput Per User (tokens/sec/user),23.74,0.00,245.53,,,,,,24.36,,25.64,26.88,30.83,4.09
Active Prefill Throughput (tokens/sec),3194.35,47.76,9661.92,,,,,,3038.26,,6854.14,8752.40,9661.92,2342.59
Active Prefill Throughput Per User (tokens/sec/user),3193.03,42.51,9661.92,,,,,,3038.26,,6854.14,8752.40,9661.92,2344.32
Active Total Throughput (tokens/sec),257.92,29.09,9732.74,,,,,,94.80,,97.57,139.72,3642.41,885.07
Credit-to-Start Latency (ms),1.75,0.49,3.58,105.11,0.59,0.93,1.08,1.20,1.66,2.25,2.67,2.98,3.33,0.66
Decode Duration (ms),21831.05,5021.98,42270.07,1309862.81,6818.19,10480.80,13972.41,17649.55,21060.35,26277.27,29908.13,32630.50,41168.86,7109.18
E2E Output Token Throughput (tokens/sec/user),23.48,19.84,28.91,1408.77,21.28,22.31,22.64,23.22,23.45,23.64,24.05,24.29,27.73,1.06
Effective Concurrency,3.90,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.47
Effective Decode Concurrency,3.85,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.52
Effective Decode Throughput (tokens/sec),91.40,0.00,245.53,,,,,,96.97,,101.17,102.56,105.52,18.86
Effective Decode Throughput Per User (tokens/sec/user),23.73,0.00,245.53,,,,,,24.36,,25.64,26.86,30.83,4.12
Effective Latency (CO-aware) (ms),22137.92,5748.85,42417.60,1328275.17,7265.64,10988.73,14220.76,17803.92,21380.06,26682.06,30454.80,33077.76,41391.03,7092.72
Effective Prefill Concurrency,0.05,0.00,4.00,,,,,,0.00,,0.00,1.00,1.00,0.24
Effective Prefill Throughput (tokens/sec),166.53,0.00,9661.92,,,,,,0.00,,0.00,69.65,3573.39,888.98
Effective Prefill Throughput Per User (tokens/sec/user),166.46,0.00,9661.92,,,,,,0.00,,0.00,68.22,3573.39,888.99
Effective Total Throughput (tokens/sec),257.92,0.00,9732.74,,,,,,94.80,,97.57,139.72,3642.41,885.07
