Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),275.00,0.00,683.84,,,,,,309.95,,354.76,375.29,495.16,93.58
Active Decode Throughput Per User (tokens/sec/user),42.88,0.00,218.47,,,,,,42.07,,57.17,74.24,109.98,17.37
Active Prefill Throughput (tokens/sec),988.65,29.33,3022.46,,,,,,931.67,,1943.18,2146.00,3022.46,686.98
Active Prefill Throughput Per User (tokens/sec/user),802.07,29.33,1943.18,,,,,,775.64,,1685.93,1809.20,1943.18,558.45
Active Total Throughput (tokens/sec),658.72,61.44,3204.07,,,,,,326.13,,1744.40,2072.38,2430.49,631.90
Credit-to-Start Latency (ms),1.52,0.77,3.04,75.91,0.81,0.95,0.97,1.10,1.36,1.82,2.33,2.61,2.92,0.54
Decode Duration (ms),3232.50,739.15,7010.46,161625.01,938.12,1316.01,1729.41,2610.07,3325.76,3828.38,4617.67,5255.59,6243.58,1193.89
E2E Output Token Throughput (tokens/sec/user),37.93,24.04,63.40,1896.36,26.81,30.20,30.91,34.16,36.87,40.44,46.39,48.43,56.43,6.49
Effective Concurrency,7.37,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.77
Effective Decode Concurrency,6.81,0.00,8.00,,,,,,7.00,,8.00,8.00,8.00,1.85
Effective Decode Throughput (tokens/sec),273.07,0.00,683.84,,,,,,309.82,,354.76,375.29,495.16,96.04
Effective Decode Throughput Per User (tokens/sec/user),42.58,0.00,218.47,,,,,,42.02,,57.17,74.24,109.98,17.68
Effective Latency (CO-aware) (ms),3502.13,1207.48,7231.56,175106.71,1320.70,1509.28,1998.78,2868.46,3549.85,4069.12,4896.68,5514.07,6484.23,1193.59
Effective Prefill Concurrency,0.56,0.00,8.00,,,,,,0.00,,2.00,2.00,3.00,0.99
Effective Prefill Throughput (tokens/sec),385.53,0.00,3022.46,,,,,,0.00,,1506.41,1809.20,2217.10,645.42
Effective Prefill Throughput Per User (tokens/sec/user),312.77,0.00,1943.18,,,,,,0.00,,1090.07,1506.41,1943.18,524.07
Effective Total Throughput (tokens/sec),658.60,0.00,3204.07,,,,,,326.13,,1744.40,2072.38,2430.49,631.90
